start_preprocess,e_preprocess,end_preprocess,start_infer,e_infer,end_infer,start_postprocess,e_postprocess,end_postprocess,execution_time,cycle_time,frame_rate
2856195.40,9.86,2856205.26,2856205.26,19.19,2856224.44,2856224.44,0.01,2856224.45,29.05,29.15,34.31
2856224.45,9.82,2856234.27,2856234.27,19.13,2856253.40,2856253.40,0.01,2856253.41,28.95,29.05,34.42
2856253.41,9.94,2856263.35,2856263.35,19.29,2856282.64,2856282.64,0.01,2856282.64,29.23,28.96,34.54
2856282.65,9.92,2856292.57,2856292.57,19.19,2856311.76,2856311.76,0.01,2856311.77,29.13,29.24,34.20
2856311.77,9.91,2856321.68,2856321.68,19.21,2856340.89,2856340.89,0.01,2856340.90,29.12,29.13,34.33
2856340.90,9.90,2856350.80,2856350.80,19.28,2856370.07,2856370.07,0.01,2856370.08,29.18,29.13,34.33
2856370.08,9.90,2856379.98,2856379.98,19.16,2856399.15,2856399.15,0.01,2856399.16,29.08,29.18,34.27
2856399.16,9.91,2856409.07,2856409.07,19.15,2856428.22,2856428.22,0.01,2856428.22,29.06,29.08,34.39
2856428.23,9.84,2856438.07,2856438.07,19.13,2856457.19,2856457.19,0.01,2856457.20,28.97,29.07,34.40
2856457.20,9.85,2856467.05,2856467.05,19.16,2856486.21,2856486.21,0.01,2856486.22,29.02,28.98,34.51
2856486.22,9.93,2856496.15,2856496.15,19.21,2856515.36,2856515.36,0.01,2856515.37,29.15,29.02,34.46
2856515.37,9.89,2856525.26,2856525.26,19.39,2856544.65,2856544.65,0.01,2856544.66,29.29,29.15,34.30
2856544.66,9.90,2856554.57,2856554.57,19.17,2856573.74,2856573.75,0.01,2856573.76,29.10,29.29,34.14
2856573.76,9.86,2856583.62,2856583.62,19.18,2856602.80,2856602.80,0.01,2856602.80,29.04,29.10,34.36
2856602.81,9.93,2856612.73,2856612.73,19.14,2856631.87,2856631.87,0.01,2856631.88,29.07,29.04,34.43
2856631.88,9.90,2856641.78,2856641.78,19.13,2856660.91,2856660.91,0.01,2856660.92,29.04,29.08,34.39
2856660.92,9.84,2856670.76,2856670.76,19.23,2856689.99,2856689.99,0.01,2856690.00,29.08,29.04,34.43
2856690.00,9.89,2856699.89,2856699.89,19.29,2856719.18,2856719.18,0.01,2856719.19,29.19,29.08,34.39
2856719.19,9.85,2856729.04,2856729.04,19.20,2856748.24,2856748.24,0.01,2856748.25,29.06,29.19,34.26
2856748.25,9.81,2856758.06,2856758.06,19.16,2856777.22,2856777.22,0.01,2856777.22,28.98,29.06,34.41
2856777.23,9.86,2856787.09,2856787.09,19.13,2856806.22,2856806.22,0.01,2856806.23,29.00,28.98,34.51
2856806.23,9.89,2856816.12,2856816.12,19.17,2856835.28,2856835.28,0.01,2856835.29,29.06,29.01,34.48
2856835.29,9.90,2856845.19,2856845.19,19.22,2856864.41,2856864.41,0.01,2856864.42,29.12,29.06,34.41
2856864.42,9.84,2856874.26,2856874.26,19.27,2856893.53,2856893.53,0.01,2856893.54,29.12,29.13,34.33
2856893.54,9.91,2856903.45,2856903.45,19.15,2856922.61,2856922.61,0.01,2856922.61,29.07,29.12,34.34
2856922.61,9.91,2856932.52,2856932.52,19.20,2856951.72,2856951.72,0.01,2856951.73,29.11,29.07,34.40
2856951.73,9.84,2856961.57,2856961.57,19.15,2856980.72,2856980.72,0.01,2856980.72,28.99,29.12,34.35
2856980.73,9.91,2856990.63,2856990.63,19.16,2857009.79,2857009.79,0.01,2857009.80,29.07,29.00,34.49
2857009.80,9.91,2857019.71,2857019.72,19.26,2857038.98,2857038.98,0.01,2857038.98,29.18,29.07,34.39
2857038.99,9.91,2857048.90,2857048.90,19.23,2857068.13,2857068.13,0.01,2857068.13,29.15,29.19,34.26
2857068.13,9.91,2857078.04,2857078.04,19.14,2857097.18,2857097.18,0.01,2857097.18,29.05,29.15,34.31
2857097.18,9.84,2857107.03,2857107.03,19.21,2857126.23,2857126.23,0.01,2857126.24,29.05,29.05,34.42
2857126.24,9.96,2857136.20,2857136.20,19.11,2857155.32,2857155.32,0.01,2857155.32,29.08,29.05,34.42
2857155.32,9.88,2857165.20,2857165.20,19.12,2857184.32,2857184.32,0.01,2857184.33,29.01,29.08,34.38
2857184.33,9.84,2857194.17,2857194.17,19.20,2857213.37,2857213.37,0.01,2857213.38,29.04,29.01,34.47
2857213.38,9.83,2857223.21,2857223.21,19.24,2857242.45,2857242.45,0.01,2857242.46,29.08,29.04,34.43
2857242.46,9.88,2857252.34,2857252.34,19.30,2857271.64,2857271.65,0.01,2857271.65,29.19,29.08,34.38
2857271.65,9.90,2857281.55,2857281.55,19.34,2857300.89,2857300.89,0.01,2857300.90,29.25,29.19,34.26
2857300.90,9.80,2857310.70,2857310.70,19.10,2857329.80,2857329.80,0.01,2857329.81,28.91,29.25,34.19
2857329.81,9.87,2857339.68,2857339.68,19.18,2857358.85,2857358.85,0.01,2857358.86,29.05,28.91,34.59
2857358.86,9.91,2857368.77,2857368.77,19.22,2857387.99,2857388.00,0.01,2857388.01,29.15,29.05,34.42
2857388.01,9.84,2857397.85,2857397.85,19.21,2857417.05,2857417.05,0.01,2857417.07,29.06,29.15,34.31
2857417.07,9.83,2857426.89,2857426.89,19.79,2857446.68,2857446.68,0.01,2857446.69,29.62,29.06,34.41
2857446.69,9.96,2857456.65,2857456.65,19.18,2857475.83,2857475.83,0.01,2857475.84,29.15,29.62,33.76
2857475.84,9.85,2857485.69,2857485.69,19.17,2857504.86,2857504.86,0.01,2857504.87,29.03,29.15,34.31
2857504.87,9.83,2857514.70,2857514.70,19.13,2857533.83,2857533.83,0.01,2857533.84,28.97,29.03,34.45
2857533.84,9.86,2857543.71,2857543.71,19.25,2857562.96,2857562.96,0.01,2857562.96,29.12,28.97,34.51
2857562.97,9.87,2857572.84,2857572.84,19.19,2857592.02,2857592.02,0.01,2857592.03,29.06,29.12,34.34
2857592.03,9.98,2857602.01,2857602.01,19.13,2857621.14,2857621.14,0.01,2857621.14,29.11,29.06,34.41
2857621.15,9.85,2857630.99,2857630.99,19.19,2857650.18,2857650.18,0.01,2857650.19,29.04,29.11,34.35
2857650.19,9.91,2857660.10,2857660.10,19.14,2857679.24,2857679.24,0.01,2857679.24,29.05,29.05,34.43
2857679.25,9.86,2857689.11,2857689.11,19.31,2857708.41,2857708.41,0.01,2857708.42,29.18,29.06,34.42
2857708.42,9.98,2857718.40,2857718.40,19.19,2857737.59,2857737.59,0.01,2857737.60,29.18,29.18,34.27
2857737.60,9.87,2857747.47,2857747.47,19.36,2857766.83,2857766.83,0.01,2857766.84,29.23,29.18,34.27
2857766.84,9.90,2857776.74,2857776.74,19.30,2857796.04,2857796.04,0.01,2857796.05,29.21,29.24,34.20
2857796.05,9.91,2857805.97,2857805.97,19.16,2857825.13,2857825.13,0.01,2857825.14,29.09,29.22,34.23
2857825.14,9.85,2857834.99,2857834.99,19.14,2857854.13,2857854.14,0.01,2857854.14,29.00,29.09,34.38
2857854.14,9.89,2857864.03,2857864.03,19.16,2857883.19,2857883.19,0.01,2857883.20,29.06,29.00,34.48
2857883.20,9.98,2857893.18,2857893.18,19.22,2857912.40,2857912.40,0.01,2857912.41,29.20,29.06,34.41
2857912.41,9.85,2857922.25,2857922.25,19.28,2857941.54,2857941.54,0.01,2857941.55,29.14,29.21,34.24
2857941.55,9.94,2857951.49,2857951.51,19.10,2857970.60,2857970.60,0.01,2857970.61,29.06,29.14,34.32
2857970.61,9.87,2857980.48,2857980.48,19.12,2857999.60,2857999.60,0.01,2857999.60,28.99,29.06,34.41
2857999.61,9.86,2858009.46,2858009.46,19.18,2858028.64,2858028.64,0.01,2858028.65,29.04,28.99,34.49
2858028.65,9.84,2858038.49,2858038.49,19.17,2858057.66,2858057.66,0.01,2858057.67,29.02,29.05,34.43
2858057.67,9.84,2858067.51,2858067.51,19.22,2858086.73,2858086.73,0.01,2858086.74,29.07,29.02,34.46
2858086.74,9.89,2858096.62,2858096.62,19.25,2858115.88,2858115.88,0.02,2858115.89,29.15,29.07,34.40
2858115.89,9.92,2858125.81,2858125.81,19.14,2858144.95,2858144.95,0.01,2858144.96,29.07,29.15,34.30
2858144.96,9.91,2858154.88,2858154.88,19.30,2858174.18,2858174.18,0.01,2858174.18,29.22,29.07,34.40
2858174.18,9.88,2858184.07,2858184.07,19.18,2858203.24,2858203.24,0.01,2858203.25,29.07,29.22,34.22
2858203.26,9.86,2858213.12,2858213.12,19.16,2858232.28,2858232.28,0.01,2858232.29,29.03,29.07,34.40
2858232.29,9.86,2858242.14,2858242.14,19.26,2858261.40,2858261.40,0.01,2858261.41,29.12,29.03,34.44
2858261.41,9.87,2858271.28,2858271.28,19.25,2858290.53,2858290.53,0.01,2858290.54,29.13,29.12,34.34
2858290.54,9.92,2858300.46,2858300.46,19.18,2858319.64,2858319.64,0.01,2858319.65,29.10,29.13,34.33
2858319.65,9.99,2858329.64,2858329.64,19.27,2858348.91,2858348.91,0.01,2858348.92,29.27,29.10,34.36
2858348.92,9.87,2858358.79,2858358.79,19.29,2858378.08,2858378.08,0.01,2858378.09,29.17,29.27,34.16
2858378.09,9.93,2858388.02,2858388.02,19.12,2858407.14,2858407.14,0.01,2858407.15,29.06,29.17,34.28
2858407.15,9.90,2858417.05,2858417.05,19.18,2858436.23,2858436.23,0.01,2858436.24,29.09,29.06,34.41
2858436.24,9.82,2858446.07,2858446.07,19.19,2858465.25,2858465.25,0.01,2858465.26,29.02,29.09,34.37
2858465.26,9.91,2858475.17,2858475.17,19.17,2858494.34,2858494.34,0.01,2858494.35,29.08,29.02,34.46
2858494.35,9.94,2858504.28,2858504.28,19.21,2858523.50,2858523.50,0.01,2858523.51,29.16,29.08,34.38
2858523.51,9.87,2858533.38,2858533.38,19.12,2858552.49,2858552.49,0.01,2858552.50,29.00,29.16,34.29
2858552.50,9.85,2858562.36,2858562.36,19.17,2858581.52,2858581.52,0.01,2858581.53,29.03,29.00,34.49
2858581.53,9.85,2858591.38,2858591.38,19.23,2858610.61,2858610.61,0.01,2858610.62,29.08,29.03,34.45
2858610.62,9.86,2858620.48,2858620.48,19.23,2858639.71,2858639.71,0.01,2858639.72,29.10,29.09,34.38
2858639.72,9.95,2858649.67,2858649.68,19.09,2858668.77,2858668.77,0.01,2858668.78,29.06,29.10,34.37
2858668.78,9.88,2858678.66,2858678.66,19.17,2858697.83,2858697.83,0.01,2858697.84,29.06,29.06,34.41
2858697.84,9.86,2858707.71,2858707.71,19.29,2858726.99,2858726.99,0.01,2858727.00,29.16,29.06,34.41
2858727.00,9.86,2858736.86,2858736.86,19.17,2858756.04,2858756.04,0.01,2858756.05,29.05,29.16,34.29
2858756.05,9.87,2858765.92,2858765.92,19.26,2858785.18,2858785.18,0.01,2858785.18,29.14,29.05,34.43
2858785.19,9.85,2858795.03,2858795.03,19.17,2858814.20,2858814.20,0.01,2858814.21,29.02,29.14,34.32
2858814.21,9.90,2858824.10,2858824.10,19.31,2858843.42,2858843.42,0.01,2858843.42,29.22,29.02,34.46
2858843.43,9.86,2858853.29,2858853.29,19.19,2858872.48,2858872.48,0.01,2858872.49,29.06,29.22,34.23
2858872.49,9.83,2858882.32,2858882.32,19.18,2858901.51,2858901.51,0.01,2858901.51,29.02,29.06,34.41
2858901.51,9.91,2858911.42,2858911.42,19.28,2858930.70,2858930.70,0.01,2858930.71,29.19,29.02,34.45
2858930.71,9.92,2858940.63,2858940.63,19.23,2858959.85,2858959.85,0.01,2858959.86,29.15,29.20,34.25
2858959.86,9.85,2858969.71,2858969.71,19.24,2858988.95,2858988.95,0.01,2858988.96,29.10,29.15,34.30
2858988.96,9.84,2858998.80,2858998.80,19.14,2859017.94,2859017.94,0.01,2859017.95,28.98,29.10,34.36
2859017.95,9.95,2859027.90,2859027.90,19.15,2859047.05,2859047.05,0.01,2859047.06,29.11,28.99,34.50
2859047.07,9.89,2859056.96,2859056.96,19.20,2859076.15,2859076.15,0.01,2859076.16,29.10,29.12,34.35
2859076.16,9.89,2859086.05,2859086.05,19.18,2859105.23,2859105.23,0.01,2859105.23,29.07,29.10,34.37
2859105.24,9.89,2859115.13,2859115.13,19.23,2859134.36,2859134.36,0.01,2859134.37,29.13,29.07,34.39
2859134.37,9.87,2859144.24,2859144.24,19.26,2859163.51,2859163.51,0.01,2859163.51,29.14,29.13,34.32
2859163.51,9.95,2859173.47,2859173.47,19.20,2859192.67,2859192.67,0.01,2859192.67,29.16,29.14,34.31
2859192.67,9.93,2859202.60,2859202.60,19.13,2859221.73,2859221.73,0.01,2859221.74,29.06,29.16,34.29
2859221.74,10.01,2859231.75,2859231.75,19.20,2859250.95,2859250.95,0.01,2859250.95,29.22,29.06,34.41
2859250.96,9.93,2859260.89,2859260.89,19.20,2859280.09,2859280.09,0.01,2859280.09,29.14,29.22,34.23
2859280.09,9.83,2859289.93,2859289.93,19.20,2859309.13,2859309.13,0.01,2859309.14,29.04,29.14,34.32
2859309.14,9.81,2859318.95,2859318.95,19.20,2859338.15,2859338.15,0.01,2859338.16,29.02,29.04,34.43
2859338.16,9.95,2859348.11,2859348.11,19.16,2859367.27,2859367.27,0.01,2859367.27,29.12,29.02,34.46
2859367.28,9.99,2859377.26,2859377.26,19.15,2859396.41,2859396.41,0.01,2859396.42,29.14,29.12,34.34
2859396.42,9.84,2859406.25,2859406.25,19.21,2859425.47,2859425.47,0.01,2859425.47,29.06,29.14,34.31
2859425.48,9.86,2859435.34,2859435.34,19.19,2859454.53,2859454.53,0.01,2859454.54,29.06,29.06,34.41
2859454.54,9.85,2859464.39,2859464.39,19.17,2859483.57,2859483.57,0.01,2859483.57,29.03,29.06,34.41
2859483.57,9.85,2859493.43,2859493.43,19.20,2859512.63,2859512.63,0.01,2859512.63,29.06,29.03,34.44
2859512.63,9.88,2859522.51,2859522.51,19.31,2859541.82,2859541.82,0.01,2859541.83,29.20,29.06,34.41
2859541.83,9.86,2859551.69,2859551.69,19.20,2859570.89,2859570.89,0.01,2859570.90,29.07,29.20,34.25
2859570.90,9.86,2859580.76,2859580.76,19.33,2859600.10,2859600.10,0.01,2859600.10,29.20,29.07,34.40
2859600.11,9.93,2859610.04,2859610.04,19.19,2859629.23,2859629.23,0.01,2859629.23,29.13,29.20,34.24
2859629.24,9.85,2859639.09,2859639.09,19.18,2859658.28,2859658.28,0.01,2859658.28,29.05,29.13,34.33
2859658.28,9.89,2859668.18,2859668.18,19.25,2859687.43,2859687.43,0.01,2859687.43,29.15,29.05,34.43
2859687.44,9.87,2859697.31,2859697.31,19.14,2859716.45,2859716.45,0.01,2859716.46,29.02,29.15,34.30
2859716.46,9.83,2859726.29,2859726.29,19.15,2859745.44,2859745.44,0.01,2859745.45,28.99,29.02,34.45
2859745.45,9.89,2859755.34,2859755.34,19.15,2859774.49,2859774.49,0.01,2859774.50,29.04,29.00,34.49
2859774.50,9.87,2859784.36,2859784.36,19.21,2859803.57,2859803.57,0.01,2859803.58,29.08,29.04,34.43
2859803.58,9.91,2859813.49,2859813.49,19.25,2859832.74,2859832.74,0.01,2859832.75,29.17,29.08,34.39
2859832.75,9.89,2859842.64,2859842.64,19.25,2859861.89,2859861.89,0.01,2859861.89,29.14,29.17,34.28
2859861.90,9.87,2859871.77,2859871.77,19.16,2859890.93,2859890.93,0.01,2859890.93,29.04,29.15,34.31
2859890.94,9.88,2859900.82,2859900.82,19.13,2859919.95,2859919.95,0.01,2859919.96,29.02,29.04,34.44
2859919.96,9.95,2859929.90,2859929.90,19.20,2859949.10,2859949.10,0.01,2859949.11,29.15,29.02,34.46
2859949.11,9.88,2859958.99,2859958.99,19.21,2859978.21,2859978.21,0.01,2859978.21,29.10,29.15,34.30
2859978.21,9.87,2859988.09,2859988.09,19.20,2860007.29,2860007.29,0.01,2860007.30,29.08,29.10,34.36
2860007.30,9.95,2860017.25,2860017.25,19.29,2860036.53,2860036.53,0.01,2860036.54,29.24,29.08,34.38
2860036.54,9.86,2860046.40,2860046.40,19.14,2860065.53,2860065.53,0.01,2860065.54,29.00,29.24,34.20
2860065.54,9.88,2860075.42,2860075.42,19.31,2860094.72,2860094.72,0.01,2860094.73,29.19,29.00,34.48
2860094.73,9.95,2860104.68,2860104.68,19.14,2860123.83,2860123.83,0.01,2860123.83,29.10,29.19,34.26
2860123.84,9.85,2860133.69,2860133.69,19.15,2860152.84,2860152.84,0.01,2860152.85,29.01,29.10,34.36
2860152.85,9.87,2860162.72,2860162.72,19.19,2860181.91,2860181.91,0.01,2860181.92,29.07,29.01,34.47
2860181.92,9.89,2860191.80,2860191.80,19.40,2860211.20,2860211.20,0.01,2860211.21,29.29,29.07,34.40
2860211.21,9.91,2860221.12,2860221.12,19.20,2860240.32,2860240.32,0.01,2860240.33,29.11,29.29,34.14
2860240.33,9.89,2860250.22,2860250.22,19.15,2860269.37,2860269.37,0.01,2860269.38,29.05,29.12,34.34
2860269.38,9.88,2860279.26,2860279.27,19.20,2860298.47,2860298.47,0.01,2860298.48,29.10,29.05,34.42
2860298.48,9.90,2860308.38,2860308.38,19.29,2860327.66,2860327.66,0.01,2860327.67,29.19,29.10,34.37
2860327.67,9.91,2860337.58,2860337.58,19.21,2860356.80,2860356.80,0.01,2860356.80,29.13,29.19,34.25
2860356.81,9.88,2860366.68,2860366.68,19.17,2860385.85,2860385.85,0.01,2860385.86,29.05,29.13,34.32
2860385.86,9.91,2860395.77,2860395.77,19.18,2860414.95,2860414.95,0.01,2860414.95,29.10,29.05,34.42
2860414.96,9.87,2860424.82,2860424.82,19.17,2860444.00,2860444.00,0.01,2860444.01,29.05,29.10,34.36
2860444.01,9.82,2860453.83,2860453.83,19.17,2860473.00,2860473.00,0.01,2860473.01,29.00,29.05,34.42
2860473.01,9.98,2860482.99,2860482.99,19.20,2860502.18,2860502.18,0.01,2860502.19,29.18,29.00,34.48
2860502.19,9.88,2860512.08,2860512.08,19.24,2860531.31,2860531.31,0.01,2860531.32,29.13,29.18,34.27
2860531.32,9.87,2860541.19,2860541.19,19.24,2860560.44,2860560.44,0.01,2860560.44,29.12,29.13,34.33
2860560.45,9.82,2860570.27,2860570.27,19.20,2860589.46,2860589.46,0.01,2860589.47,29.03,29.12,34.34
2860589.47,9.86,2860599.33,2860599.33,19.15,2860618.48,2860618.49,0.01,2860618.49,29.02,29.03,34.45
2860618.49,9.86,2860628.35,2860628.35,19.12,2860647.47,2860647.47,0.01,2860647.48,28.99,29.02,34.46
2860647.48,9.89,2860657.38,2860657.38,19.16,2860676.54,2860676.54,0.01,2860676.55,29.06,28.99,34.50
2860676.55,9.89,2860686.44,2860686.44,19.20,2860705.64,2860705.64,0.01,2860705.65,29.10,29.07,34.41
2860705.65,9.94,2860715.59,2860715.59,19.23,2860734.82,2860734.82,0.01,2860734.83,29.18,29.10,34.36
2860734.83,9.84,2860744.67,2860744.67,19.17,2860763.84,2860763.84,0.01,2860763.85,29.02,29.18,34.27
2860763.85,9.87,2860773.72,2860773.72,19.15,2860792.87,2860792.87,0.01,2860792.88,29.03,29.02,34.46
2860792.88,9.97,2860802.86,2860802.86,19.19,2860822.05,2860822.05,0.01,2860822.06,29.17,29.04,34.44
2860822.06,9.88,2860831.94,2860831.94,19.16,2860851.10,2860851.10,0.01,2860851.11,29.05,29.17,34.28
2860851.11,9.89,2860861.00,2860861.00,19.20,2860880.20,2860880.20,0.01,2860880.21,29.10,29.05,34.42
2860880.21,9.89,2860890.10,2860890.10,19.29,2860909.39,2860909.39,0.01,2860909.39,29.19,29.10,34.37
2860909.40,9.84,2860919.24,2860919.24,19.11,2860938.35,2860938.35,0.01,2860938.36,28.96,29.19,34.26
2860938.36,9.90,2860948.25,2860948.25,19.19,2860967.45,2860967.45,0.01,2860967.45,29.10,28.96,34.53
2860967.46,9.93,2860977.38,2860977.38,19.11,2860996.49,2860996.49,0.01,2860996.50,29.05,29.10,34.37
2860996.50,9.89,2861006.39,2861006.39,19.19,2861025.58,2861025.58,0.01,2861025.59,29.08,29.05,34.43
2861025.59,9.90,2861035.48,2861035.48,19.15,2861054.64,2861054.64,0.01,2861054.65,29.06,29.09,34.38
2861054.65,9.87,2861064.52,2861064.52,19.26,2861083.78,2861083.78,0.01,2861083.79,29.14,29.06,34.41
2861083.79,9.93,2861093.72,2861093.72,19.20,2861112.92,2861112.92,0.01,2861112.93,29.14,29.14,34.31
2861112.93,9.91,2861122.84,2861122.84,19.18,2861142.02,2861142.02,0.01,2861142.03,29.10,29.14,34.32
2861142.03,9.88,2861151.91,2861151.91,19.18,2861171.09,2861171.09,0.01,2861171.10,29.06,29.10,34.36
2861171.10,9.87,2861180.97,2861180.97,19.18,2861200.16,2861200.16,0.01,2861200.16,29.06,29.07,34.40
2861200.16,9.84,2861210.01,2861210.01,19.24,2861229.25,2861229.25,0.01,2861229.25,29.09,29.06,34.41
2861229.26,9.81,2861239.07,2861239.07,19.20,2861258.26,2861258.26,0.01,2861258.27,29.01,29.09,34.37
2861258.27,9.98,2861268.25,2861268.25,19.19,2861287.44,2861287.44,0.01,2861287.44,29.17,29.02,34.46
2861287.45,9.96,2861297.41,2861297.41,19.14,2861316.54,2861316.54,0.01,2861316.55,29.10,29.17,34.28
2861316.55,9.81,2861326.36,2861326.36,19.14,2861345.50,2861345.50,0.01,2861345.50,28.95,29.10,34.36
2861345.50,9.88,2861355.39,2861355.39,19.17,2861374.56,2861374.56,0.01,2861374.57,29.06,28.95,34.54
2861374.57,9.86,2861384.43,2861384.43,19.14,2861403.57,2861403.57,0.01,2861403.58,29.01,29.06,34.41
2861403.58,9.89,2861413.47,2861413.47,19.26,2861432.74,2861432.74,0.01,2861432.75,29.16,29.01,34.47
2861432.75,9.85,2861442.60,2861442.60,19.28,2861461.88,2861461.88,0.01,2861461.89,29.14,29.17,34.29
2861461.89,9.89,2861471.78,2861471.78,19.31,2861491.09,2861491.09,0.01,2861491.10,29.21,29.14,34.32
2861491.10,9.91,2861501.01,2861501.01,19.16,2861520.17,2861520.17,0.01,2861520.18,29.08,29.21,34.23
2861520.18,9.82,2861530.00,2861530.00,19.14,2861549.14,2861549.14,0.01,2861549.15,28.96,29.08,34.39
2861549.15,9.98,2861559.13,2861559.13,19.21,2861578.33,2861578.33,0.01,2861578.34,29.19,28.97,34.52
2861578.34,9.94,2861588.28,2861588.28,19.22,2861607.50,2861607.50,0.01,2861607.51,29.16,29.19,34.25
2861607.51,9.87,2861617.38,2861617.38,19.17,2861636.55,2861636.55,0.01,2861636.56,29.05,29.16,34.29
2861636.56,9.89,2861646.45,2861646.45,19.17,2861665.62,2861665.62,0.01,2861665.62,29.07,29.05,34.42
2861665.63,9.93,2861675.56,2861675.56,19.17,2861694.73,2861694.73,0.01,2861694.74,29.11,29.07,34.40
2861694.74,9.93,2861704.66,2861704.66,19.16,2861723.82,2861723.82,0.01,2861723.83,29.09,29.11,34.35
2861723.83,9.85,2861733.68,2861733.68,19.14,2861752.82,2861752.82,0.01,2861752.83,29.00,29.09,34.37
2861752.83,9.81,2861762.64,2861762.64,19.24,2861781.88,2861781.88,0.01,2861781.88,29.05,29.00,34.48
2861781.89,9.87,2861791.76,2861791.76,19.16,2861810.92,2861810.92,0.01,2861810.93,29.04,29.05,34.42
2861810.93,9.89,2861820.82,2861820.82,19.15,2861839.97,2861839.97,0.01,2861839.97,29.05,29.04,34.43
2861839.98,9.90,2861849.88,2861849.88,19.15,2861869.03,2861869.03,0.01,2861869.04,29.06,29.05,34.43
2861869.04,9.83,2861878.87,2861878.87,19.16,2861898.03,2861898.03,0.01,2861898.04,29.00,29.07,34.41
2861898.04,9.94,2861907.97,2861907.97,19.25,2861927.22,2861927.22,0.01,2861927.23,29.19,29.00,34.49
2861927.23,9.89,2861937.13,2861937.13,19.26,2861956.38,2861956.38,0.01,2861956.39,29.16,29.19,34.25
2861956.39,9.91,2861966.30,2861966.30,19.17,2861985.47,2861985.47,0.01,2861985.48,29.08,29.16,34.30
2861985.48,9.86,2861995.34,2861995.34,19.12,2862014.46,2862014.46,0.01,2862014.47,28.99,29.09,34.38
2862014.47,9.84,2862024.32,2862024.32,19.18,2862043.49,2862043.49,0.01,2862043.50,29.03,28.99,34.49
2862043.50,9.92,2862053.42,2862053.42,19.21,2862072.64,2862072.64,0.01,2862072.64,29.14,29.03,34.45
2862072.65,9.86,2862082.50,2862082.50,19.20,2862101.70,2862101.70,0.01,2862101.71,29.06,29.14,34.31
2862101.71,9.86,2862111.57,2862111.57,19.36,2862130.93,2862130.93,0.01,2862130.94,29.23,29.06,34.41
2862130.94,9.85,2862140.79,2862140.79,19.13,2862159.92,2862159.92,0.01,2862159.92,28.98,29.23,34.21
2862159.93,9.91,2862169.83,2862169.83,19.18,2862189.01,2862189.01,0.01,2862189.02,29.09,28.99,34.50
2862189.02,9.89,2862198.91,2862198.91,19.23,2862218.14,2862218.14,0.01,2862218.14,29.12,29.09,34.37
2862218.14,9.89,2862228.04,2862228.04,19.25,2862247.29,2862247.29,0.01,2862247.30,29.16,29.12,34.34
2862247.31,9.85,2862257.16,2862257.16,19.14,2862276.30,2862276.30,0.01,2862276.31,29.00,29.16,34.29
2862276.31,9.83,2862286.14,2862286.14,19.25,2862305.39,2862305.39,0.01,2862305.40,29.09,29.00,34.48
2862305.40,9.85,2862315.25,2862315.25,19.19,2862334.44,2862334.44,0.01,2862334.44,29.05,29.09,34.38
2862334.45,9.93,2862344.38,2862344.38,19.18,2862363.56,2862363.56,0.01,2862363.57,29.12,29.05,34.42
2862363.57,9.87,2862373.44,2862373.44,19.11,2862392.54,2862392.54,0.01,2862392.55,28.98,29.12,34.34
2862392.55,9.83,2862402.38,2862402.38,19.19,2862421.57,2862421.57,0.01,2862421.58,29.03,28.98,34.50
2862421.58,9.86,2862431.45,2862431.45,19.22,2862450.67,2862450.67,0.01,2862450.68,29.10,29.03,34.45
2862450.68,9.95,2862460.63,2862460.63,19.25,2862479.88,2862479.88,0.01,2862479.88,29.20,29.10,34.37
2862479.88,9.93,2862489.82,2862489.82,19.16,2862508.98,2862508.98,0.01,2862508.99,29.11,29.20,34.24
2862508.99,9.84,2862518.83,2862518.83,19.12,2862537.96,2862537.96,0.01,2862537.96,28.97,29.11,34.36
2862537.97,9.93,2862547.90,2862547.90,19.16,2862567.06,2862567.06,0.01,2862567.07,29.10,28.98,34.51
2862567.07,9.90,2862576.97,2862576.97,19.16,2862596.13,2862596.13,0.01,2862596.14,29.07,29.10,34.36
2862596.14,9.88,2862606.03,2862606.03,19.17,2862625.20,2862625.20,0.01,2862625.20,29.06,29.08,34.39
2862625.20,9.84,2862635.04,2862635.04,19.27,2862654.32,2862654.32,0.01,2862654.32,29.12,29.06,34.41
2862654.32,9.94,2862664.27,2862664.27,19.17,2862683.44,2862683.44,0.01,2862683.45,29.12,29.12,34.34
2862683.45,9.85,2862693.30,2862693.30,19.18,2862712.48,2862712.48,0.01,2862712.49,29.04,29.13,34.33
2862712.49,9.88,2862722.37,2862722.37,19.19,2862741.56,2862741.56,0.01,2862741.57,29.08,29.04,34.43
2862741.57,9.92,2862751.50,2862751.50,19.14,2862770.63,2862770.63,0.01,2862770.64,29.07,29.08,34.38
2862770.64,9.87,2862780.52,2862780.52,19.19,2862799.70,2862799.70,0.01,2862799.71,29.07,29.07,34.40
2862799.71,9.87,2862809.58,2862809.58,19.18,2862828.76,2862828.76,0.01,2862828.77,29.06,29.07,34.40
2862828.77,9.89,2862838.66,2862838.66,19.34,2862858.00,2862858.00,0.01,2862858.01,29.23,29.06,34.41
2862858.01,9.88,2862867.89,2862867.89,19.18,2862887.07,2862887.07,0.01,2862887.07,29.06,29.24,34.20
2862887.07,9.87,2862896.94,2862896.94,19.14,2862916.08,2862916.08,0.01,2862916.09,29.01,29.07,34.40
2862916.09,9.82,2862925.91,2862925.91,19.27,2862945.18,2862945.18,0.01,2862945.18,29.10,29.01,34.47
